8.992236299999999574e+02 2.825903382580327694e+00
9.008456455942705361e+02 2.887246283501099686e+00
9.024675557569171360e+02 2.784790005543135383e+00
9.040893601576913170e+02 2.778473821614252159e+00
9.057110584663453210e+02 2.750350735094976962e+00
9.073326503526304805e+02 2.735722976605106105e+00
9.089541354862992648e+02 2.693858761667073054e+00
9.105755135371032338e+02 2.676183714276923364e+00
9.121967841747941748e+02 2.661787401236168193e+00
9.138179470691241022e+02 2.606278802651527116e+00
9.154390018898449171e+02 2.547721347224627841e+00
9.170599483067084066e+02 2.436111217053671840e+00
9.186807859894665853e+02 2.379457975991233543e+00
9.203015146078710131e+02 2.314259992321906712e+00
9.219221338316738183e+02 2.229318352482375420e+00
9.235426433306267882e+02 2.225522027474864384e+00
9.251630427744819372e+02 2.178837914420374666e+00
9.267833318329908252e+02 2.108473594073809743e+00
9.284035101759056943e+02 2.092602790492027687e+00
9.300235774729779905e+02 2.094594152770027140e+00
9.316435333939599559e+02 2.047238818968934559e+00
9.332633776086032640e+02 2.040467802178859369e+00
9.348831097866599293e+02 2.028558344964471072e+00
9.365027295978816255e+02 2.007390655792204548e+00
9.381222367120204808e+02 2.000798289095961469e+00
9.397416307988280550e+02 1.984317163850286558e+00
9.413609115280564765e+02 1.963475137900530632e+00
9.429800785694575325e+02 1.960930159593699207e+00
9.445991315927830101e+02 1.965365041108504185e+00
9.462180702677849240e+02 1.967374587773659922e+00
9.478368942642149477e+02 1.951291733811120421e+00
9.494556032518250959e+02 1.946547985389026625e+00
9.510741969003672693e+02 1.926302709950117764e+00
9.526926748795932554e+02 1.929778209615150342e+00
9.543110368592550685e+02 1.924830720752930047e+00
9.559292825091042687e+02 1.929903114017554877e+00
9.575474114988930978e+02 1.934517187231808988e+00
9.591654234983731158e+02 1.910683832591314468e+00
9.607833181772964508e+02 1.903224427631123650e+00
9.624010952054146628e+02 1.911784527474489126e+00
9.640187542524801074e+02 1.897435461458101491e+00
9.656362949882440034e+02 1.909125535583655831e+00
9.672537170824588202e+02 1.886635945862559449e+00
9.688710202048758902e+02 1.895207853098396011e+00
9.704882040252476827e+02 1.880764096278333408e+00
9.721052682133255303e+02 1.897640967302874460e+00
9.737222124388616749e+02 1.880864430105774199e+00
9.753390363716077900e+02 1.870082921205427517e+00
9.769557396813158903e+02 1.879768774657148311e+00
9.785723220377375355e+02 1.873387752778482129e+00
9.801887831106248541e+02 1.857122071828845034e+00
