2.002429865000000291e+02 3.138796337599707726e+02
2.007862891249999961e+02 1.079711424588326310e+02
2.013294860000000313e+02 8.202514525719564631e+01
2.018725771249999923e+02 7.042060779453561281e+01
2.024155625000000214e+02 7.553020753408159749e+01
2.029584421250000048e+02 6.503155848960514618e+01
2.035012159999999994e+02 5.765572326595128771e+01
2.040438841250000053e+02 5.352917583331604590e+01
2.045864464999999939e+02 5.128432986535302973e+01
2.051289031250000221e+02 5.080091051100113475e+01
2.056712540000000047e+02 5.502910608439138684e+01
2.062134991249999985e+02 6.106416024565924516e+01
2.067556385000000319e+02 6.514950819054762121e+01
2.072976721249999912e+02 6.790209703567175836e+01
2.078396000000000186e+02 6.953408653530199501e+01
2.083814221250000003e+02 6.215059694663797529e+01
2.089231385000000216e+02 5.278972465396933700e+01
2.094647491250000257e+02 4.732966347524386919e+01
2.100062540000000126e+02 4.277749195055212539e+01
2.105476531250000107e+02 3.810123632896402768e+01
2.110889464999999916e+02 3.575884287982184873e+01
2.116301341250000121e+02 3.545753677020233141e+01
2.121712160000000154e+02 3.648127403027966409e+01
2.127121921250000014e+02 3.813350807253512897e+01
2.132530625000000271e+02 3.953377876805004831e+01
2.137938271250000071e+02 3.960111869475533553e+01
2.143344859999999983e+02 3.952140395468580891e+01
2.148750391250000291e+02 3.759317424415952757e+01
2.154154865000000143e+02 3.505304144290295909e+01
2.159558281250000107e+02 3.369485407824452494e+01
2.164960639999999898e+02 3.320178732185572557e+01
2.170361941250000086e+02 3.148592244187788225e+01
2.175762185000000102e+02 2.942703018755816302e+01
2.181161371249999945e+02 2.891302464483575108e+01
2.186559500000000185e+02 2.906378037091041122e+01
2.191956571249999968e+02 2.872436374895001876e+01
2.197352585000000147e+02 2.798432867603962038e+01
2.202747541250000154e+02 2.827221537507646687e+01
2.208141439999999989e+02 2.817319114479613518e+01
2.213534281250000220e+02 2.751515089369672395e+01
2.218926064999999994e+02 2.659451663733547022e+01
2.224316791250000165e+02 2.656358307007702635e+01
2.229706460000000163e+02 2.615830446368842033e+01
2.235095071249999990e+02 2.435649371829056875e+01
2.240482625000000212e+02 2.233410640670056324e+01
2.245869121249999978e+02 2.124738811758772172e+01
2.251254560000000140e+02 2.038726897842104790e+01
2.256638941250000130e+02 1.949651721017229988e+01
2.262022264999999948e+02 1.923195567442995824e+01
2.267404531250000161e+02 1.901310552718814506e+01
2.272785739999999919e+02 1.811915030977449703e+01
2.278165891250000072e+02 1.655458503750164567e+01
2.283544985000000338e+02 1.493536633993719143e+01
2.288923021250000147e+02 1.358652931042387024e+01
2.294300000000000068e+02 1.293523001059933009e+01
2.299675921250000101e+02 1.251390956505214547e+01
2.305050784999999962e+02 1.212244667129769660e+01
2.310424591250000219e+02 1.185309378437647965e+01
2.315797340000000020e+02 1.146047902151081033e+01
2.321169031250000216e+02 1.062348859336474582e+01
2.326539664999999957e+02 9.909774203105442325e+00
2.331909241250000093e+02 9.530695722205695830e+00
2.337277760000000058e+02 9.303776830009113041e+00
2.342645221250000134e+02 9.222603146787553996e+00
2.348011625000000038e+02 9.257843794207762045e+00
2.353376971250000054e+02 9.272942325091715787e+00
2.358741260000000182e+02 9.189321785373595119e+00
2.364104491250000137e+02 8.973785692928775148e+00
2.369466664999999921e+02 8.645073279302820879e+00
2.374827781250000100e+02 8.331206525016296993e+00
2.380187840000000108e+02 8.170006984081757295e+00
2.385546841250000227e+02 8.035824271804719032e+00
2.390904785000000174e+02 7.885745472348589580e+00
2.396261671249999949e+02 7.817592038212163530e+00
2.401617500000000121e+02 7.866302135482404978e+00
2.406972271249999835e+02 7.810457208081470704e+00
2.412325984999999946e+02 7.721336136602414690e+00
2.417678641250000169e+02 7.708910627944584704e+00
2.423030239999999935e+02 7.601760653957020608e+00
2.428380781250000098e+02 7.360840865287644696e+00
2.433730265000000088e+02 7.139358330697462840e+00
2.439078691250000190e+02 6.973518346032519410e+00
2.444426060000000120e+02 6.885904080849846842e+00
2.449772371250000162e+02 6.875675642911268426e+00
2.455117625000000032e+02 6.905957322928416353e+00
2.460461821250000014e+02 6.956841041165907846e+00
2.465804960000000108e+02 6.932785378782029717e+00
2.471147041250000314e+02 6.822349717406190450e+00
2.476488065000000063e+02 6.777449675819211095e+00
2.481828031250000208e+02 6.762474841774435141e+00
2.487166939999999897e+02 6.743075064141893726e+00
2.492504791249999982e+02 6.744808893772159308e+00
2.497841585000000180e+02 6.773501346941132262e+00
2.503177321249999920e+02 6.791187773250847215e+00
2.508511999999999773e+02 6.761629411620142527e+00
2.513845621250000022e+02 6.679657951060778309e+00
2.519178185000000099e+02 6.585486246648455833e+00
2.524509691250000287e+02 6.473328228666124673e+00
2.529840140000000019e+02 6.321866771642118188e+00
2.535169531249999864e+02 6.227622629001745125e+00
2.540497865000000104e+02 6.206051915345551784e+00
2.545825141250000172e+02 6.172271754358312990e+00
2.551151360000000068e+02 6.037255598187718952e+00
2.556476521250000360e+02 5.906503603886762654e+00
2.561800624999999627e+02 5.800562565209157029e+00
2.567123671250000143e+02 5.633944009295438704e+00
2.572445660000000203e+02 5.518901282551193610e+00
2.577766591250000374e+02 5.562651422391861722e+00
2.583086464999999521e+02 5.634119586673132396e+00
2.588405281249999916e+02 5.679172048189365718e+00
2.593723039999999855e+02 5.797130766724039930e+00
2.599039741249999906e+02 5.879238474824785676e+00
2.604355385000000069e+02 5.815070935009759800e+00
2.609669971250000344e+02 5.709962983163634043e+00
2.614983499999999594e+02 5.614973755864043348e+00
2.620295971250000093e+02 5.505295911179325152e+00
2.625607385000000136e+02 5.458738094283094533e+00
2.630917741250000290e+02 5.499362690178544177e+00
2.636227039999999988e+02 5.524760027615293723e+00
2.641535281249999798e+02 5.550726929756019778e+00
2.646842464999999720e+02 5.509773031378496277e+00
2.652148591250000322e+02 5.389665863256682066e+00
2.657453660000000468e+02 5.309940291043616867e+00
2.662757671250000158e+02 5.238809376433022358e+00
2.668060624999999959e+02 5.107638185240671369e+00
2.673362521249999872e+02 5.128627527946322040e+00
2.678663359999999898e+02 5.205739673524463207e+00
2.683963141250000035e+02 5.184493591285478153e+00
2.689261864999999716e+02 5.212816633571394576e+00
2.694559531250000077e+02 5.308717561144610464e+00
2.699856139999999982e+02 5.260475587647920115e+00
2.705151691249999999e+02 5.205418466034489988e+00
2.710446185000000128e+02 5.208852382302151973e+00
2.715739621250000368e+02 5.175761175359419042e+00
2.721032000000000153e+02 5.157410494985574800e+00
2.726323321250000049e+02 5.131304259623556518e+00
2.731613585000000057e+02 5.097003951325084437e+00
2.736902791250000178e+02 5.118579329323359239e+00
2.742190939999999841e+02 5.178192286518074283e+00
2.747478031249999617e+02 5.207678785036393698e+00
2.752764065000000073e+02 5.233079759773578310e+00
2.758049041250000073e+02 5.300032798835010439e+00
2.763332960000000185e+02 5.285380137174636062e+00
2.768615821250000408e+02 5.211364923064088828e+00
2.773897624999999607e+02 5.121513056184396007e+00
2.779178371250000055e+02 5.135735458728679426e+00
2.784458060000000046e+02 5.084947333797841473e+00
2.789736691250000149e+02 5.031561303894886983e+00
2.795014264999999796e+02 4.938049821920861504e+00
2.800290781250000123e+02 4.775266688168287921e+00
2.805566239999999993e+02 4.601808818380976440e+00
2.810840641249999976e+02 4.535738326627082095e+00
2.816113985000000071e+02 4.513692280044206306e+00
2.821386271250000277e+02 4.554163965657086699e+00
2.826657500000000027e+02 4.657512721256394705e+00
2.831927671249999889e+02 4.697165245997760863e+00
2.837196784999999863e+02 4.677907897770682943e+00
2.842464841249999949e+02 4.642609583591561950e+00
2.847731839999999579e+02 4.540289771113317663e+00
2.852997781249999889e+02 4.515235249855366284e+00
2.858262664999999743e+02 4.546738201267665147e+00
2.863526491250000277e+02 4.560973089505927724e+00
2.868789260000000354e+02 4.535361191105609535e+00
2.874050971250000543e+02 4.469258194157556652e+00
2.879311624999999708e+02 4.311629548036105319e+00
2.884571221250000121e+02 4.133390507302391548e+00
2.889829760000000078e+02 3.946747502805199481e+00
2.895087241250000147e+02 3.783629579573563273e+00
2.900343664999999760e+02 3.749928535214692271e+00
2.905599031250000053e+02 3.782173769955284204e+00
2.910853339999999889e+02 3.836733190951211014e+00
2.916106591249999838e+02 3.894226451418780766e+00
2.921358785000000466e+02 3.922197114989518507e+00
2.926609921250000070e+02 3.952053283566502984e+00
2.931859999999999786e+02 3.972619592478408457e+00
2.937109021250000183e+02 3.928993405264958660e+00
2.942356985000000122e+02 3.924922464172575953e+00
2.947603891250000174e+02 3.887759599947832267e+00
2.952849739999999770e+02 3.715720961499898944e+00
2.958094531250000045e+02 3.517544163052119366e+00
2.963338264999999865e+02 3.358666437265401594e+00
2.968580941250000365e+02 3.228447809369595856e+00
2.973822560000000408e+02 3.237213792201722118e+00
2.979063121250000563e+02 3.294924934602614819e+00
2.984302624999999694e+02 3.360151901755712878e+00
2.989541071250000073e+02 3.460110015685348372e+00
2.994778459999999995e+02 3.479149615796472528e+00
3.000014791250000030e+02 3.405087451617009986e+00
3.005250064999999609e+02 3.339480209898968877e+00
3.010484281249999867e+02 3.276805055501107677e+00
3.015717440000000238e+02 3.206812980768937837e+00
3.020949541250000152e+02 3.198326655550297826e+00
3.026180585000000178e+02 3.172969638015235017e+00
3.031410571250000316e+02 3.156475305223600536e+00
3.036639499999999998e+02 3.126523959945463282e+00
3.041867371249999792e+02 3.060240326634926067e+00
3.047094185000000266e+02 3.000286138901379740e+00
3.052319941250000284e+02 2.984983677548613823e+00
3.057544639999999845e+02 2.985249875642128181e+00
3.062768281250000086e+02 2.982556765786971376e+00
3.067990864999999872e+02 2.990202158132793109e+00
3.073212391250000337e+02 2.959475717042930221e+00
3.078432860000000346e+02 2.911104506005998793e+00
3.083652271250000467e+02 2.852335688696935989e+00
3.088870625000000132e+02 2.837967889615419459e+00
3.094087921249999908e+02 2.848224956552614540e+00
3.099304160000000365e+02 2.851129107625850256e+00
3.104519341250000366e+02 2.840984362126244722e+00
3.109733464999999910e+02 2.850251404215069062e+00
3.114946531250000135e+02 2.838950522657982312e+00
3.120158539999999903e+02 2.872604271827267297e+00
3.125369491250000351e+02 2.960503352846673319e+00
3.130579385000000343e+02 3.064834542649054416e+00
3.135788221250000447e+02 3.094319572465195289e+00
3.140996000000000095e+02 3.056700531896058948e+00
3.146202721249999854e+02 2.974746281698809725e+00
3.151408385000000294e+02 2.848019609769810501e+00
3.156612991249999709e+02 2.686424627835852341e+00
3.161816539999999804e+02 2.536411102408990370e+00
3.167019031250000012e+02 2.395730131347666880e+00
3.172220464999999763e+02 2.243925137090302169e+00
3.177420841250000194e+02 2.159839831761863227e+00
3.182620160000000169e+02 2.129073116258700882e+00
3.187818421250000256e+02 2.127959543665522091e+00
3.193015624999999886e+02 2.168578915357737280e+00
3.198211771250000197e+02 2.205605331277602499e+00
3.203406860000000052e+02 2.202664077856822722e+00
3.208600891249999449e+02 2.204505920677470421e+00
3.213793864999999528e+02 2.220216795352505379e+00
3.218985781249999718e+02 2.204628420095787966e+00
3.224176640000000020e+02 2.195004046587388569e+00
3.229366441249999866e+02 2.168589061437839582e+00
3.234555185000000392e+02 2.126896686016799265e+00
3.239742871250000462e+02 2.098250154405798984e+00
3.244929500000000075e+02 2.079620448523875620e+00
3.250115071249999801e+02 2.062274984870810179e+00
3.255299585000000206e+02 2.084073117839168710e+00
3.260483041249999587e+02 2.092091185453277991e+00
3.265665439999999649e+02 2.073898407449165315e+00
3.270846781249999822e+02 2.069188890971548123e+00
3.276027065000000107e+02 2.069290038747479077e+00
3.281206291249999936e+02 2.028117162834497389e+00
3.286384460000000445e+02 1.988438835209929811e+00
3.291561571250000497e+02 1.957630935475712874e+00
3.296737625000000094e+02 1.918177908793260888e+00
3.301912621249999802e+02 1.897581967155540061e+00
3.307086560000000190e+02 1.920120301981764310e+00
3.312259441249999554e+02 1.954195560739418580e+00
3.317431264999999598e+02 1.972301514819359225e+00
3.322602031249999754e+02 2.001371465993935228e+00
3.327771740000000023e+02 2.023334304191679145e+00
3.332940391250000403e+02 2.000754326028891139e+00
3.338107985000000326e+02 2.008049068769150125e+00
3.343274521250000362e+02 2.059844762019686915e+00
3.348439999999999941e+02 2.090396963308090772e+00
3.353604421250000200e+02 2.082583882798660024e+00
3.358767785000000003e+02 2.078613920915247881e+00
3.363930091249999919e+02 2.024999355701784687e+00
3.369091339999999946e+02 1.952274329504677386e+00
3.374251531250000085e+02 1.924661527188548549e+00
3.379410664999999767e+02 1.956048212175551360e+00
3.384568741250000130e+02 1.989982396694731648e+00
3.389725760000000037e+02 2.029391475151073987e+00
3.394881721250000624e+02 2.039765901172351015e+00
3.400036624999999617e+02 2.014035264529990155e+00
