1.004082452760070510e+02 2.152803876752296119e-02
1.007554580713413799e+02 2.486777635143150311e-02
1.010592692662416994e+02 2.790390142081167202e-02
1.013630804611420047e+02 3.109183273796814473e-02
1.016668916587549063e+02 3.412795780734836915e-02
1.022745140485555453e+02 3.989659544106832767e-02
1.070052883765088865e+02 8.407221520434546291e-02
1.076129107690221076e+02 9.075169035318672583e-02
1.104340147267055556e+02 1.267297724234445477e-01
1.107378259216058609e+02 1.314357662847790154e-01
1.110850387169401756e+02 1.365971788989302216e-01
1.113888499118404951e+02 1.420622040276097453e-01
1.116926611067408146e+02 1.476790354040655451e-01
1.160762226420724232e+02 2.417989125548518914e-01
1.166838450318730480e+02 2.551578628620223554e-01
1.170310578272073769e+02 2.616855317630873978e-01
1.198087601844568013e+02 3.101117266159065800e-01
1.201125713820697172e+02 3.139068829526316939e-01
1.204163825769700225e+02 3.173984267843165119e-01
1.205899889732808958e+02 3.187646830617424376e-01
1.208069969700257644e+02 3.201309393486563293e-01
1.209806033690492342e+02 3.213453893688180685e-01
1.296175216384104374e+02 3.301501520719182237e-01
1.300515376319001746e+02 3.304537645769587417e-01
1.528373772901125562e+02 3.210417768637776614e-01
1.534449996799131952e+02 3.198273268341279563e-01
1.572209388254441933e+02 3.125406266752057682e-01
1.578285612152448039e+02 3.114779828933323946e-01
1.584795852054794523e+02 3.102635328731706554e-01
1.590872075952800628e+02 3.093526953485614683e-01
1.597382315855147112e+02 3.082900515761759497e-01
1.622555243482978540e+02 3.049503140017553182e-01
1.635575723287671224e+02 3.034322514670652060e-01
1.648162187115149777e+02 3.020659951801513143e-01
1.672901098738640826e+02 2.994852888730757945e-01
1.685487562538993416e+02 2.981190325956497578e-01
1.697640010362131875e+02 2.966009700609596456e-01
1.722812937989963302e+02 2.934130387343153457e-01
1.747551849613454351e+02 2.902251074076709347e-01
1.797897704869116922e+02 2.836974385160938583e-01
1.822636616492608255e+02 2.803577009321852609e-01
2.247972290112572864e+02 2.241893871486515810e-01
2.297884129363895340e+02 2.179653307621148561e-01
2.348229984592431947e+02 2.120448868711306833e-01
2.372968896243049244e+02 2.091605680590147009e-01
2.598223196853384138e+02 1.854787925140539417e-01
2.603431388769835735e+02 1.850233737612372587e-01
2.608205564709073769e+02 1.844161487416684231e-01
2.613847772629865744e+02 1.839607299793638295e-01
2.619489980523532040e+02 1.833535049692829599e-01
2.807418905710023296e+02 1.652885608102659110e-01
2.811759065644920952e+02 1.648331420479613174e-01
2.815665209602604477e+02 1.645295295429207993e-01
3.299159026339346497e+02 1.226310035816789157e-01
3.349070865590668973e+02 1.191394597499940422e-01
3.398982704841991449e+02 1.157997221755734107e-01
3.449328560097653735e+02 1.124599846011527793e-01
3.499240399348976212e+02 1.092720532745083684e-01
